window_index,reconstruction_error,camera_threshold,normalized_score,camera_prediction,true_label
517,0.24904068,0.1934913545846939,1.2870895,1,0
518,0.21631846,0.1934913545846939,1.1179748,1,0
519,0.05804265,0.1934913545846939,0.29997543,0,0
520,0.043314666,0.1934913545846939,0.2238584,0,0
521,0.035302844,0.1934913545846939,0.18245178,0,0
522,0.072904244,0.1934913545846939,0.37678295,0,0
523,0.030764105,0.1934913545846939,0.15899472,0,0
524,0.036518417,0.1934913545846939,0.1887341,0,0
525,0.0508654,0.1934913545846939,0.26288202,0,0
526,0.03713114,0.1934913545846939,0.19190076,0,0
527,0.0411366,0.1934913545846939,0.21260175,0,0
528,0.14031142,0.1934913545846939,0.725156,0,0
529,0.058024406,0.1934913545846939,0.29988113,0,0
530,0.053145852,0.1934913545846939,0.27466783,0,0
531,0.2120282,0.1934913545846939,1.095802,1,0
532,0.030492647,0.1934913545846939,0.15759178,0,0
533,0.07411734,0.1934913545846939,0.38305247,0,0
534,0.09652705,0.1934913545846939,0.49887007,0,0
535,0.03905204,0.1934913545846939,0.20182835,0,0
536,0.037586767,0.1934913545846939,0.19425553,0,0
537,0.025919603,0.1934913545846939,0.13395742,0,0
538,0.17676154,0.1934913545846939,0.91353714,0,0
539,0.05129183,0.1934913545846939,0.2650859,0,0
540,0.04853602,0.1934913545846939,0.25084335,0,0
541,0.03745247,0.1934913545846939,0.19356146,0,0
542,0.21144548,0.1934913545846939,1.0927904,1,0
543,0.04992021,0.1934913545846939,0.2579971,0,0
544,0.032611758,0.1934913545846939,0.16854374,0,0
545,0.049670354,0.1934913545846939,0.2567058,0,0
546,0.028564198,0.1934913545846939,0.1476252,0,0
547,0.051800232,0.1934913545846939,0.26771343,0,0
548,0.023776617,0.1934913545846939,0.12288206,0,0
549,0.028640334,0.1934913545846939,0.14801867,0,0
550,0.03187675,0.1934913545846939,0.16474509,0,0
551,0.07256205,0.1934913545846939,0.37501442,0,0
552,0.0733596,0.1934913545846939,0.37913632,0,0
553,0.32136557,0.1934913545846939,1.6608782,1,1
554,0.3429324,0.1934913545846939,1.7723397,1,1
555,0.59174675,0.1934913545846939,3.0582592,1,1
556,0.3697586,0.1934913545846939,1.9109826,1,1
557,0.16094738,0.1934913545846939,0.8318066,0,1
558,0.24728422,0.1934913545846939,1.2780117,1,1
559,0.14884934,0.1934913545846939,0.7692816,0,1
560,0.15406826,0.1934913545846939,0.796254,0,1
561,0.17607413,0.1934913545846939,0.90998447,0,1
562,0.26810828,0.1934913545846939,1.3856344,1,1
563,0.45078582,0.1934913545846939,2.3297465,1,1
564,0.5823699,0.1934913545846939,3.009798,1,1
565,0.6004244,0.1934913545846939,3.1031072,1,1
566,0.8392088,0.1934913545846939,4.33719,1,1
567,0.7715734,0.1934913545846939,3.9876378,1,1
568,0.37600252,0.1934913545846939,1.9432523,1,1
569,0.19293426,0.1934913545846939,0.99712086,0,1
570,0.31494427,0.1934913545846939,1.6276916,1,1
571,0.51277834,0.1934913545846939,2.6501358,1,1
572,0.40382546,0.1934913545846939,2.0870466,1,1
573,0.1914565,0.1934913545846939,0.9894835,0,1
574,0.23051849,0.1934913545846939,1.1913632,1,1
575,0.2687817,0.1934913545846939,1.3891147,1,1
576,0.20040412,0.1934913545846939,1.0357265,1,1
577,0.10776297,0.1934913545846939,0.5569395,0,1
578,0.07291821,0.1934913545846939,0.3768551,0,1
579,0.11252539,0.1934913545846939,0.58155257,0,1
580,0.112207845,0.1934913545846939,0.5799114,0,1
581,0.056961976,0.1934913545846939,0.2943903,0,0
582,0.033111658,0.1934913545846939,0.17112732,0,0
583,0.061854474,0.1934913545846939,0.31967565,0,0
584,0.035571788,0.1934913545846939,0.18384174,0,0
585,0.048877295,0.1934913545846939,0.25260714,0,0
586,0.05881472,0.1934913545846939,0.30396563,0,0
587,0.046893954,0.1934913545846939,0.24235685,0,0
588,0.12981632,0.1934913545846939,0.67091537,0,1
589,0.17702346,0.1934913545846939,0.91489077,0,1
590,0.44240463,0.1934913545846939,2.286431,1,1
591,0.33600262,0.1934913545846939,1.7365252,1,1
592,0.057434216,0.1934913545846939,0.29683092,0,0
593,0.031938028,0.1934913545846939,0.16506179,0,0
594,0.071589686,0.1934913545846939,0.36998907,0,1
595,0.040173795,0.1934913545846939,0.20762579,0,0
596,0.048701014,0.1934913545846939,0.25169608,0,0
597,0.062147044,0.1934913545846939,0.3211877,0,0
598,0.052120574,0.1934913545846939,0.269369,0,0
599,0.0377713,0.1934913545846939,0.19520923,0,0
600,0.04520564,0.1934913545846939,0.23363133,0,0
601,0.035400197,0.1934913545846939,0.18295492,0,0
602,0.032985657,0.1934913545846939,0.17047612,0,0
603,0.037637364,0.1934913545846939,0.19451703,0,0
604,0.043945808,0.1934913545846939,0.22712027,0,0
605,0.027473811,0.1934913545846939,0.14198986,0,0
606,0.07670919,0.1934913545846939,0.39644763,0,0
607,0.03278489,0.1934913545846939,0.16943853,0,0
608,0.025859986,0.1934913545846939,0.1336493,0,0
609,0.029577928,0.1934913545846939,0.15286434,0,0
610,0.05370592,0.1934913545846939,0.27756238,0,0
611,0.036440685,0.1934913545846939,0.18833236,0,0
612,0.031733092,0.1934913545846939,0.16400263,0,0
613,0.04535224,0.1934913545846939,0.23438896,0,0
614,0.04175325,0.1934913545846939,0.21578872,0,0
615,0.06333931,0.1934913545846939,0.32734954,0,0
616,0.12551886,0.1934913545846939,0.64870524,0,0
617,0.046989907,0.1934913545846939,0.24285275,0,0
618,0.046097197,0.1934913545846939,0.23823905,0,0
619,0.102061205,0.1934913545846939,0.52747166,0,0
620,0.051417284,0.1934913545846939,0.26573426,0,0
621,0.029691469,0.1934913545846939,0.15345114,0,0
622,0.020755148,0.1934913545846939,0.10726654,0,0
623,0.026962632,0.1934913545846939,0.139348,0,0
624,0.3112751,0.1934913545846939,1.6087286,1,0
625,0.03976526,0.1934913545846939,0.2055144,0,0
626,0.039371185,0.1934913545846939,0.20347774,0,0
627,0.03904627,0.1934913545846939,0.20179851,0,0
628,0.058748484,0.1934913545846939,0.3036233,0,0
629,0.04240724,0.1934913545846939,0.21916866,0,0
630,0.039385814,0.1934913545846939,0.20355335,0,0
631,0.2922269,0.1934913545846939,1.5102841,1,0
632,0.09592141,0.1934913545846939,0.49574006,0,0
633,0.0430737,0.1934913545846939,0.22261304,0,0
634,0.032483634,0.1934913545846939,0.16788158,0,0
635,0.031194404,0.1934913545846939,0.1612186,0,0
636,0.026097205,0.1934913545846939,0.1348753,0,0
637,0.032474145,0.1934913545846939,0.16783254,0,0
638,0.053553574,0.1934913545846939,0.27677503,0,0
639,0.029448662,0.1934913545846939,0.15219627,0,0
640,0.0343407,0.1934913545846939,0.17747924,0,0
641,0.02342056,0.1934913545846939,0.12104189,0,0
642,0.031214979,0.1934913545846939,0.16132493,0,0
643,0.040050786,0.1934913545846939,0.20699005,0,0
644,0.03248677,0.1934913545846939,0.16789779,0,0
645,0.028121956,0.1934913545846939,0.1453396,0,0
646,0.113474235,0.1934913545846939,0.58645636,0,0
647,0.036286276,0.1934913545846939,0.18753435,0,0
648,0.03724689,0.1934913545846939,0.192499,0,0
649,0.17401454,0.1934913545846939,0.8993401,0,0
650,0.043555733,0.1934913545846939,0.22510429,0,0
651,0.37521565,0.1934913545846939,1.9391856,1,0
652,0.053077515,0.1934913545846939,0.27431467,0,0
653,0.022341615,0.1934913545846939,0.1154657,0,0
654,0.64290684,0.1934913545846939,3.3226645,1,0
655,0.06322477,0.1934913545846939,0.3267576,0,0
656,0.26186308,0.1934913545846939,1.353358,1,0
657,0.046554558,0.1934913545846939,0.24060278,0,0
658,0.065276936,0.1934913545846939,0.33736357,0,0
659,0.044392414,0.1934913545846939,0.22942841,0,0
660,0.07500971,0.1934913545846939,0.3876644,0,0
661,0.046005756,0.1934913545846939,0.23776646,0,0
662,0.053965483,0.1934913545846939,0.27890384,0,0
663,0.13684331,0.1934913545846939,0.7072322,0,0
664,0.0753481,0.1934913545846939,0.38941327,0,0
665,0.19762708,0.1934913545846939,1.0213742,1,0
666,0.044408873,0.1934913545846939,0.22951347,0,0
667,0.24621604,0.1934913545846939,1.2724912,1,1
668,0.34806618,0.1934913545846939,1.798872,1,1
669,0.3113819,0.1934913545846939,1.6092807,1,1
670,0.38495925,0.1934913545846939,1.9895424,1,1
671,0.40228465,0.1934913545846939,2.0790834,1,1
672,0.3693174,0.1934913545846939,1.9087024,1,1
673,0.43598732,0.1934913545846939,2.2532651,1,1
674,0.23782624,0.1934913545846939,1.2291311,1,0
675,0.029312659,0.1934913545846939,0.15149339,0,0
676,0.04396388,0.1934913545846939,0.22721367,0,0
677,0.04379982,0.1934913545846939,0.22636577,0,0
678,0.36303297,0.1934913545846939,1.8762232,1,0
679,0.056852177,0.1934913545846939,0.29382282,0,0
680,0.04300269,0.1934913545846939,0.22224607,0,0
681,0.045173418,0.1934913545846939,0.23346479,0,0
682,0.061254084,0.1934913545846939,0.31657273,0,0
683,0.06326845,0.1934913545846939,0.32698336,0,0
684,0.05409464,0.1934913545846939,0.27957135,0,0
685,0.06670794,0.1934913545846939,0.3447593,0,0
686,0.04615693,0.1934913545846939,0.23854777,0,0
687,0.047252633,0.1934913545846939,0.24421056,0,0
688,0.09710828,0.1934913545846939,0.501874,0,0
689,0.041254688,0.1934913545846939,0.21321204,0,0
690,0.030889982,0.1934913545846939,0.15964529,0,0
691,0.04135087,0.1934913545846939,0.21370915,0,0
692,0.026755026,0.1934913545846939,0.13827504,0,0
693,0.020675097,0.1934913545846939,0.10685282,0,0
694,0.037934024,0.1934913545846939,0.19605023,0,0
695,0.038342003,0.1934913545846939,0.19815874,0,0
696,0.041639462,0.1934913545846939,0.21520063,0,0
697,0.038639504,0.1934913545846939,0.19969629,0,0
698,0.055392932,0.1934913545846939,0.28628117,0,0
699,0.05494372,0.1934913545846939,0.28395957,0,0
700,0.0593279,0.1934913545846939,0.30661783,0,0
701,0.34763324,0.1934913545846939,1.7966346,1,1
702,0.32498252,0.1934913545846939,1.6795713,1,1
703,0.18110642,0.1934913545846939,0.9359923,0,1
704,0.039845,0.1934913545846939,0.20592652,0,0
705,0.080849856,0.1934913545846939,0.4178474,0,0
706,0.1525298,0.1934913545846939,0.78830296,0,0
707,0.054951638,0.1934913545846939,0.2840005,0,0
708,0.044142753,0.1934913545846939,0.22813812,0,0
709,0.036616493,0.1934913545846939,0.18924098,0,0
710,0.052995015,0.1934913545846939,0.2738883,0,0
711,0.11390658,0.1934913545846939,0.58869076,0,1
712,0.029478876,0.1934913545846939,0.15235242,0,0
713,0.41198483,0.1934913545846939,2.1292157,1,0
714,0.038503263,0.1934913545846939,0.19899216,0,0
715,0.21072686,0.1934913545846939,1.0890764,1,0
716,0.043035593,0.1934913545846939,0.2224161,0,0
717,0.057648756,0.1934913545846939,0.2979397,0,0
718,0.04133057,0.1934913545846939,0.21360421,0,0
719,0.042159803,0.1934913545846939,0.21788986,0,0
720,0.059596173,0.1934913545846939,0.30800432,0,0
721,0.11275783,0.1934913545846939,0.58275384,0,0
722,0.037351646,0.1934913545846939,0.19304039,0,0
723,0.14537545,0.1934913545846939,0.7513279,0,0
724,0.031057753,0.1934913545846939,0.16051236,0,0
725,0.037900165,0.1934913545846939,0.19587524,0,0
726,0.04288355,0.1934913545846939,0.2216303,0,0
727,0.050978586,0.1934913545846939,0.26346698,0,0
728,0.23637615,0.1934913545846939,1.2216368,1,0
729,0.34526497,0.1934913545846939,1.7843949,1,1
730,0.24829516,0.1934913545846939,1.2832365,1,1
731,0.30878827,0.1934913545846939,1.5958763,1,1
732,0.27113354,0.1934913545846939,1.4012696,1,1
733,0.247863,0.1934913545846939,1.281003,1,1
734,0.22566025,0.1934913545846939,1.166255,1,1
735,0.036449526,0.1934913545846939,0.18837805,0,0
736,0.050222937,0.1934913545846939,0.25956166,0,0
737,0.08279458,0.1934913545846939,0.42789808,0,0
738,0.043104876,0.1934913545846939,0.22277416,0,0
739,0.050153792,0.1934913545846939,0.2592043,0,0
740,0.061636306,0.1934913545846939,0.3185481,0,0
741,0.09303078,0.1934913545846939,0.48080072,0,0
742,0.09235583,0.1934913545846939,0.47731245,0,0
743,0.08492635,0.1934913545846939,0.4389155,0,0
744,0.07463579,0.1934913545846939,0.3857319,0,0
745,0.05201677,0.1934913545846939,0.26883253,0,0
746,0.030185124,0.1934913545846939,0.15600245,0,0
747,0.050401818,0.1934913545846939,0.26048616,0,0
748,0.05200646,0.1934913545846939,0.26877925,0,0
749,0.03720498,0.1934913545846939,0.1922824,0,0
750,0.039461084,0.1934913545846939,0.20394236,0,0
751,0.060746223,0.1934913545846939,0.313948,0,0
752,0.07119044,0.1934913545846939,0.36792567,0,0
753,0.05989695,0.1934913545846939,0.30955878,0,0
754,0.14101963,0.1934913545846939,0.72881615,0,0
755,0.06012572,0.1934913545846939,0.31074113,0,0
756,0.049883228,0.1934913545846939,0.25780597,0,0
757,0.04383601,0.1934913545846939,0.2265528,0,0
758,0.043627154,0.1934913545846939,0.2254734,0,0
759,0.054661714,0.1934913545846939,0.28250208,0,0
760,0.0442354,0.1934913545846939,0.22861694,0,0
761,0.041121714,0.1934913545846939,0.21252482,0,0
762,0.057586607,0.1934913545846939,0.2976185,0,0
763,0.040192485,0.1934913545846939,0.20772238,0,0
764,0.084974095,0.1934913545846939,0.43916222,0,0
765,0.1719062,0.1934913545846939,0.8884438,0,0
766,0.20232205,0.1934913545846939,1.0456387,1,0
767,0.05102071,0.1934913545846939,0.26368472,0,0
768,0.03825036,0.1934913545846939,0.19768511,0,0
769,0.13846315,0.1934913545846939,0.7156038,0,0
770,0.14960039,0.1934913545846939,0.77316314,0,0
771,0.033889882,0.1934913545846939,0.17514934,0,0
772,0.024241365,0.1934913545846939,0.12528397,0,0
773,0.032743424,0.1934913545846939,0.16922422,0,0
774,0.06140094,0.1934913545846939,0.3173317,0,0
775,0.04540436,0.1934913545846939,0.23465833,0,0
776,0.094122544,0.1934913545846939,0.48644316,0,0
777,0.03453881,0.1934913545846939,0.17850311,0,0
778,0.040873773,0.1934913545846939,0.2112434,0,0
779,0.085178554,0.1934913545846939,0.44021893,0,0
780,0.118862286,0.1934913545846939,0.6143028,0,0
781,0.27298468,0.1934913545846939,1.4108366,1,1
782,0.23785397,0.1934913545846939,1.2292744,1,1
783,0.28802603,0.1934913545846939,1.4885732,1,1
784,0.2029743,0.1934913545846939,1.0490097,1,1
785,0.1510467,0.1934913545846939,0.7806379,0,1
786,0.25826836,0.1934913545846939,1.3347799,1,1
787,0.23917028,0.1934913545846939,1.2360773,1,1
788,0.1932115,0.1934913545846939,0.99855363,0,1
789,0.19120683,0.1934913545846939,0.98819315,0,1
790,0.24636094,0.1934913545846939,1.2732401,1,0
791,0.0674406,0.1934913545846939,0.3485458,0,0
792,0.04971683,0.1934913545846939,0.256946,0,0
793,0.049436107,0.1934913545846939,0.25549516,0,0
794,0.11183686,0.1934913545846939,0.5779941,0,0
795,0.041497603,0.1934913545846939,0.21446748,0,0
796,0.040588222,0.1934913545846939,0.20976762,0,0
797,0.2380597,0.1934913545846939,1.2303376,1,1
798,0.28152677,0.1934913545846939,1.4549837,1,1
799,0.35109007,0.1934913545846939,1.8145001,1,1
800,0.30998686,0.1934913545846939,1.6020708,1,1
801,0.25478527,0.1934913545846939,1.3167785,1,1
802,0.18671352,0.1934913545846939,0.9649708,0,1
803,0.16904464,0.1934913545846939,0.8736548,0,1
804,0.18943095,0.1934913545846939,0.97901505,0,1
805,0.14806333,0.1934913545846939,0.7652194,0,1
806,0.2694972,0.1934913545846939,1.3928125,1,1
807,0.25886104,0.1934913545846939,1.337843,1,1
808,0.2276834,0.1934913545846939,1.176711,1,1
809,0.29546586,0.1934913545846939,1.5270236,1,1
810,0.18464468,0.1934913545846939,0.9542787,0,1
811,0.21812919,0.1934913545846939,1.127333,1,1
812,0.24642664,0.1934913545846939,1.2735796,1,1
813,0.23677842,0.1934913545846939,1.2237158,1,1
814,0.22088106,0.1934913545846939,1.1415552,1,1
815,0.21220574,0.1934913545846939,1.0967195,1,1
816,0.048830524,0.1934913545846939,0.2523654,0,0
817,0.06464207,0.1934913545846939,0.33408248,0,0
818,0.06904473,0.1934913545846939,0.35683626,0,0
819,0.16445039,0.1934913545846939,0.8499108,0,0
820,0.10780843,0.1934913545846939,0.55717444,0,0
821,0.072001226,0.1934913545846939,0.372116,0,0
822,0.22258332,0.1934913545846939,1.1503528,1,0
823,0.073912226,0.1934913545846939,0.3819924,0,0
824,0.07712639,0.1934913545846939,0.3986038,0,0
825,0.09375423,0.1934913545846939,0.48453966,0,0
826,0.079493605,0.1934913545846939,0.410838,0,0
827,0.0588812,0.1934913545846939,0.30430922,0,0
828,0.030691706,0.1934913545846939,0.15862055,0,0
829,0.0352955,0.1934913545846939,0.18241385,0,0
830,0.047263887,0.1934913545846939,0.24426873,0,0
831,0.054082986,0.1934913545846939,0.27951112,0,0
832,0.04982413,0.1934913545846939,0.25750056,0,0
833,0.0656185,0.1934913545846939,0.33912885,0,0
834,0.17774664,0.1934913545846939,0.91862833,0,0
835,0.18395807,0.1934913545846939,0.95073014,0,0
836,0.040708587,0.1934913545846939,0.21038969,0,0
837,0.056745224,0.1934913545846939,0.29327008,0,0
838,0.04043472,0.1934913545846939,0.2089743,0,0
